date;BTC;GOLD;ETF
2014-09-17;457,33;117,54;48,11
2014-09-18;424,44;117,78;48,41
2014-09-19;394,8;117,09;48,27
2014-09-22;402,15;116,85;47,88
2014-09-23;435,79;117,6;47,58
2014-09-24;423,2;117,05;47,87
2014-09-25;411,57;117,39;47,1
2014-09-26;404,42;117,06;47,42
2014-09-29;375,47;117,03;47,15
2014-09-30;386,94;116,21;47,03
2014-10-01;383,61;116,77;46,42
2014-10-02;375,07;116,74;46,23
2014-10-03;359,51;114,61;46,5
2014-10-06;330,08;116,03;46,74
2014-10-07;336,19;116,36;46,03
2014-10-08;352,94;117,47;46,78
2014-10-09;365,03;117,64;45,73
2014-10-10;361,56;117,59;45,04
2014-10-13;390,41;118,52;44,72
2014-10-14;400,87;118,59;44,79
2014-10-15;394,77;118,99;44,47
2014-10-16;382,56;119,22;44,34
2014-10-17;383,76;118,99;44,96
2014-10-20;382,85;119,8;45,28
2014-10-21;386,48;120,02;45,95
2014-10-22;383,16;119,34;45,6
2014-10-23;358,42;118,52;46,11
2014-10-24;358,35;118,35;46,38
2014-10-27;352,99;118,06;46,25
2014-10-28;357,62;118,1;46,83
2014-10-29;335,59;116,41;46,63
2014-10-30;345,3;115,19;46,98
2014-10-31;338,32;112,66;47,6
2014-11-03;327,55;112,15;47,4
2014-11-04;330,49;112,22;47,18
2014-11-05;339,49;109,79;47,37
2014-11-06;349,29;109,88;47,32
2014-11-07;342,42;112,97;47,43
2014-11-10;366,92;110,46;47,54
2014-11-11;367,7;112,04;47,7
2014-11-12;423,56;111,5;47,54
2014-11-13;420,73;111,67;47,62
2014-11-14;397,82;114,47;47,68
2014-11-17;387,41;114,05;47,61
2014-11-18;375,2;115,05;47,96
2014-11-19;380,55;113,68;47,88
2014-11-20;357,84;114,86;47,85
2014-11-21;350,85;115,39;48,26
2014-11-24;376,9;115,11;48,38
2014-11-25;375,35;115,38;48,36
2014-11-26;368,37;115,16;48,55
2014-11-28;376,45;112,11;48,25
2014-12-01;379,24;116,58;47,95
2014-12-02;381,32;115,14;48,16
2014-12-03;375,01;116,33;48,29
2014-12-04;369,6;115,88;48,17
2014-12-05;376,85;114,43;48,22
2014-12-08;361,91;115,78;47,77
2014-12-09;352,22;118,19;47,62
2014-12-10;346,36;117,96;46,9
2014-12-11;350,51;117,69;46,94
2014-12-12;352,54;117,41;46,15
2014-12-15;345,35;114,39;45,64
2014-12-16;327,06;114,95;45,51
2014-12-17;319,78;114,27;46,28
2014-12-18;311,4;115,15;47,29
2014-12-19;317,84;114,77;47,41
2014-12-22;331,89;112,55;47,7
2014-12-23;334,57;112,74;47,68
2014-12-24;322,53;112,77;47,77
2014-12-26;327,92;114,83;47,96
2014-12-29;312,67;113,67;47,86
2014-12-30;310,74;115,2;47,54
2014-12-31;320,19;113,58;47,12
2015-01-02;315,03;114,08;47,0
2015-01-05;274,47;115,8;46,08
2015-01-06;286,19;117,12;45,6
2015-01-07;294,34;116,43;46,2
2015-01-08;283,35;115,94;46,92
2015-01-09;290,41;117,26;46,63
2015-01-12;267,8;118,56;46,37
2015-01-13;225,86;118,16;46,4
2015-01-14;178,1;117,97;46,18
2015-01-15;209,84;120,94;46,08
2015-01-16;208,1;122,52;46,62
2015-01-20;211,32;124,2;46,72
2015-01-21;226,9;124,23;47,07
2015-01-22;233,41;125,23;47,62
2015-01-23;232,88;124,23;47,33
2015-01-26;273,47;122,99;47,65
2015-01-27;263,48;124,4;47,32
2015-01-28;233,91;123,42;46,69
2015-01-29;233,51;120,76;47,13
2015-01-30;226,43;123,45;46,5
2015-02-02;238,23;122,42;47,1
2015-02-03;227,27;121,05;47,83
2015-02-04;226,85;121,58;47,55
2015-02-05;217,11;121,79;48,07
2015-02-06;222,27;118,64;47,66
2015-02-09;220,11;119,17;47,49
2015-02-10;219,84;118,47;47,9
2015-02-11;219,18;117,07;47,78
2015-02-12;221,76;117,34;48,37
2015-02-13;235,43;117,98;48,68
2015-02-17;243,61;116,01;48,72
2015-02-18;236,33;116,34;48,82
2015-02-19;240,28;115,94;48,81
2015-02-20;243,78;115,28;49,14
2015-02-23;238,89;115,43;49,01
2015-02-24;238,74;115,26;49,23
2015-02-25;237,47;115,7;49,26
2015-02-26;236,43;116,07;49,18
2015-02-27;253,83;116,16;49,06
2015-03-02;275,67;115,68;49,25
2015-03-03;281,7;115,47;48,99
2015-03-04;273,09;115,11;48,77
2015-03-05;276,18;115,0;48,82
2015-03-06;272,72;111,86;48,16
2015-03-09;289,61;111,97;48,22
2015-03-10;291,76;111,42;47,34
2015-03-11;296,38;110,75;47,37
2015-03-12;294,35;110,72;47,92
2015-03-13;285,34;110,88;47,62
2015-03-16;290,59;110,81;48,19
2015-03-17;285,51;110,21;48,14
2015-03-18;256,3;112,37;48,92
2015-03-19;260,93;112,29;48,5
2015-03-20;261,75;113,57;49,23
2015-03-23;266,74;114,29;49,27
2015-03-24;245,6;114,57;49,13
2015-03-25;246,2;114,73;48,61
2015-03-26;248,53;115,48;48,37
2015-03-27;247,03;115,06;48,42
2015-03-30;247,53;113,75;48,84
2015-03-31;244,22;113,66;48,34
2015-04-01;247,27;115,6;48,49
2015-04-02;253,01;115,28;48,78
2015-04-06;255,49;116,69;49,18
2015-04-07;253,18;116,11;49,1
2015-04-08;245,02;115,47;49,41
2015-04-09;243,68;114,67;49,61
2015-04-10;236,07;115,97;49,82
2015-04-13;224,59;115,14;49,56
2015-04-14;219,16;114,44;49,74
2015-04-15;223,83;115,43;50,02
2015-04-16;228,57;115,03;50,09
2015-04-17;222,88;115,6;49,47
2015-04-20;224,63;114,72;49,73
2015-04-21;235,27;115,38;49,88
2015-04-22;234,18;113,83;50,1
2015-04-23;236,46;114,66;50,28
2015-04-24;231,27;113,05;50,46
2015-04-27;229,29;115,33;50,44
2015-04-28;225,85;116,33;50,54
2015-04-29;225,81;115,51;50,25
2015-04-30;236,15;113,47;49,73
2015-05-01;232,08;113,08;50,18
2015-05-04;239,02;114,1;50,29
2015-05-05;236,12;114,42;49,65
2015-05-06;229,78;114,36;49,52
2015-05-07;237,33;113,42;49,52
2015-05-08;243,86;113,97;50,31
2015-05-11;242,16;113,53;50,02
2015-05-12;241,11;114,5;49,91
2015-05-13;236,38;116,55;50,04
2015-05-14;236,93;117,18;50,57
2015-05-15;237,6;117,53;50,67
2015-05-18;233,13;117,52;50,63
2015-05-19;231,95;115,89;50,54
2015-05-20;234,02;116,08;50,53
2015-05-21;235,34;115,69;50,73
2015-05-22;240,35;115,6;50,53
2015-05-26;237,12;113,91;49,85
2015-05-27;237,28;113,89;50,21
2015-05-28;237,41;114,02;50,12
2015-05-29;237,1;114,1;49,73
2015-06-01;222,93;114,0;49,69
2015-06-02;225,8;114,46;49,77
2015-06-03;225,87;113,64;49,95
2015-06-04;224,32;112,84;49,47
2015-06-05;224,95;112,24;49,17
2015-06-08;228,49;112,57;48,98
2015-06-09;229,05;112,82;48,86
2015-06-10;228,8;113,78;49,58
2015-06-11;229,71;113,26;49,73
2015-06-12;229,98;113,23;49,38
2015-06-15;236,82;113,73;49,12
2015-06-16;250,9;113,32;49,24
2015-06-17;249,28;113,85;49,27
2015-06-18;249,01;115,32;49,77
2015-06-19;244,61;115,12;49,47
2015-06-22;246,99;113,64;50,06
2015-06-23;244,3;112,89;50,18
2015-06-24;240,51;112,59;49,82
2015-06-25;242,8;112,44;49,67
2015-06-26;243,59;112,56;49,63
2015-06-29;257,06;113,07;48,36
2015-06-30;263,07;112,37;48,44
2015-07-01;258,62;111,98;48,74
2015-07-02;255,41;111,76;48,77
2015-07-06;269,03;112,06;48,19
2015-07-07;266,21;110,76;48,24
2015-07-08;270,79;111,09;47,26
2015-07-09;269,23;111,36;47,65
2015-07-10;284,89;111,49;48,66
2015-07-13;292,05;110,99;49,04
2015-07-14;287,46;110,74;49,34
2015-07-15;285,83;110,16;49,21
2015-07-16;278,09;109,76;49,57
2015-07-17;279,47;108,65;49,54
2015-07-20;278,98;105,7;49,54
2015-07-21;275,83;105,37;49,42
2015-07-22;277,22;104,8;49,15
2015-07-23;276,05;104,33;48,91
2015-07-24;288,28;105,35;48,39
2015-07-27;293,62;104,86;47,94
2015-07-28;294,43;105,02;48,51
2015-07-29;289,59;105,17;48,81
2015-07-30;287,72;104,27;48,78
2015-07-31;284,65;104,93;48,84
2015-08-03;281,23;104,1;48,69
2015-08-04;285,22;104,31;48,64
2015-08-05;281,88;103,93;48,84
2015-08-06;278,58;104,39;48,52
2015-08-07;279,58;104,65;48,44
2015-08-10;264,47;105,72;49,07
2015-08-11;270,39;106,26;48,42
2015-08-12;266,38;107,75;48,25
2015-08-13;264,08;106,86;48,2
2015-08-14;265,68;106,85;48,31
2015-08-17;257,98;107,13;48,33
2015-08-18;211,08;107,11;48,1
2015-08-19;226,68;108,55;47,65
2015-08-20;235,35;110,44;46,6
2015-08-21;232,57;111,13;45,27
2015-08-24;210,49;110,53;43,56
2015-08-25;221,61;109,16;43,48
2015-08-26;225,83;107,67;44,96
2015-08-27;224,77;107,73;45,92
2015-08-28;231,4;108,7;45,88
2015-08-31;230,06;108,82;45,52
2015-09-01;228,12;109,2;44,03
2015-09-02;229,28;108,62;44,8
2015-09-03;227,18;107,84;44,89
2015-09-04;230,3;107,49;44,04
2015-09-08;243,61;107,52;45,21
2015-09-09;238,17;106,13;44,77
2015-09-10;238,48;106,38;45,07
2015-09-11;240,11;106,16;45,16
2015-09-14;230,64;106,22;44,94
2015-09-15;230,3;105,9;45,39
2015-09-16;229,09;107,31;46,02
2015-09-17;229,81;108,41;45,96
2015-09-18;232,98;109,21;45,02
2015-09-21;227,09;108,53;45,15
2015-09-22;230,62;107,79;44,35
2015-09-23;230,28;108,22;44,15
2015-09-24;234,53;110,49;43,99
2015-09-25;235,14;109,81;44,11
2015-09-28;239,14;108,42;43,07
2015-09-29;236,69;107,98;43,05
2015-09-30;236,06;106,86;43,95
2015-10-01;237,55;106,73;44,05
2015-10-02;237,29;108,99;44,81
2015-10-05;240,38;108,77;45,67
2015-10-06;246,06;109,86;45,62
2015-10-07;242,97;109,7;46,13
2015-10-08;242,3;109,14;46,54
2015-10-09;243,93;110,87;46,62
2015-10-12;245,31;111,31;46,57
2015-10-13;249,51;111,86;46,1
2015-10-14;251,99;113,81;46,15
2015-10-15;254,32;113,29;46,9
2015-10-16;262,87;112,49;46,99
2015-10-19;263,44;112,02;46,85
2015-10-20;269,46;112,73;46,77
2015-10-21;266,27;111,73;46,51
2015-10-22;274,02;111,69;47,19
2015-10-23;276,5;111,5;47,69
2015-10-26;285,3;111,43;47,5
2015-10-27;293,79;111,68;47,24
2015-10-28;304,62;110,78;47,66
2015-10-29;313,86;109,72;47,51
2015-10-30;328,02;109,3;47,32
2015-11-02;361,19;108,59;47,86
2015-11-03;403,42;106,98;48,0
2015-11-04;411,56;105,97;47,82
2015-11-05;386,35;105,64;47,73
2015-11-06;374,47;104,1;47,57
2015-11-09;380,26;104,4;47,06
2015-11-10;336,82;104,18;47,1
2015-11-11;311,08;103,83;47,02
2015-11-12;338,15;103,85;46,45
2015-11-13;336,75;103,56;45,97
2015-11-16;330,75;103,71;46,59
2015-11-17;335,09;102,34;46,6
2015-11-18;334,59;102,43;47,15
2015-11-19;326,15;103,56;47,27
2015-11-20;322,02;103,09;47,38
2015-11-23;323,05;102,26;47,19
2015-11-24;320,05;102,94;47,23
2015-11-25;328,21;102,46;47,27
2015-11-27;358,04;101,25;47,21
2015-11-30;377,32;101,92;47,07
2015-12-01;362,49;102,28;47,53
2015-12-02;359,19;100,69;47,05
2015-12-03;361,05;101,76;46,53
2015-12-04;363,18;104,02;47,2
2015-12-07;395,54;102,67;46,79
2015-12-08;415,56;102,84;46,33
2015-12-09;417,56;102,64;46,08
2015-12-10;415,48;102,55;46,05
2015-12-11;451,94;103,11;45,16
2015-12-14;444,18;101,79;45,32
2015-12-15;465,32;101,52;45,77
2015-12-16;454,93;102,75;46,57
2015-12-17;456,08;100,5;45,93
2015-12-18;463,62;102,04;45,27
2015-12-21;438,64;103,15;45,63
2015-12-22;436,57;102,61;45,98
2015-12-23;442,4;102,31;46,64
2015-12-24;454,98;103,05;46,58
2015-12-28;422,28;102,27;46,44
2015-12-29;432,98;102,2;46,88
2015-12-30;426,62;101,42;46,54
2015-12-31;430,57;101,46;46,08
2016-01-04;433,09;102,89;45,26
2016-01-05;431,96;103,18;45,3
2016-01-06;429,11;104,67;44,61
2016-01-07;458,05;106,15;43,57
2016-01-08;453,23;105,68;43,07
2016-01-11;448,43;104,74;43,12
2016-01-12;435,69;104,21;43,4
2016-01-13;432,37;104,72;42,52
2016-01-14;430,31;103,02;43,14
2016-01-15;364,33;104,08;41,92
2016-01-19;380,15;103,98;42,16
2016-01-20;420,23;105,37;41,49
2016-01-21;410,26;105,49;41,72
2016-01-22;382,49;105,0;42,77
2016-01-25;391,73;106,08;42,14
2016-01-26;392,15;107,29;42,84
2016-01-27;394,97;107,69;42,48
2016-01-28;380,29;106,54;42,72
2016-01-29;379,47;106,95;43,63
2016-02-01;373,06;108,05;43,55
2016-02-02;374,45;108,09;42,63
2016-02-03;369,95;109,25;42,96
2016-02-04;389,59;110,57;43,08
2016-02-05;386,55;112,32;42,36
2016-02-08;373,45;113,83;41,67
2016-02-09;376,03;113,58;41,44
2016-02-10;381,65;114,46;41,43
2016-02-11;379,65;119,06;40,88
2016-02-12;384,26;118,36;41,59
2016-02-16;407,49;114,77;42,43
2016-02-17;416,32;115,48;43,19
2016-02-18;422,37;118,29;43,01
2016-02-19;420,79;117,58;42,94
2016-02-22;437,75;115,49;43,54
2016-02-23;420,74;117,22;42,9
2016-02-24;424,95;117,61;42,96
2016-02-25;424,54;117,92;43,43
2016-02-26;432,15;117,11;43,32
2016-02-29;437,7;118,64;43,09
2016-03-01;435,12;117,77;44,14
2016-03-02;423,99;118,68;44,42
2016-03-03;421,65;120,73;44,75
2016-03-04;410,94;120,54;45,04
2016-03-07;414,32;121,14;45,07
2016-03-08;413,97;120,58;44,58
2016-03-09;414,86;119,58;44,82
2016-03-10;417,13;121,5;44,8
2016-03-11;421,69;119,41;45,7
2016-03-14;416,44;117,87;45,6
2016-03-15;416,83;117,96;45,3
2016-03-16;417,01;120,59;45,73
2016-03-17;420,62;120,13;46,13
2016-03-18;409,55;119,8;46,22
2016-03-21;413,31;118,96;46,22
2016-03-22;418,09;119,31;46,17
2016-03-23;418,04;116,61;45,69
2016-03-24;416,39;116,33;45,59
2016-03-28;424,23;116,6;45,73
2016-03-29;416,52;118,76;46,21
2016-03-30;414,82;117,1;46,5
2016-03-31;416,73;117,64;46,27
2016-04-01;417,96;116,93;46,24
2016-04-04;421,44;116,15;46,08
2016-04-05;424,03;117,66;45,42
2016-04-06;423,41;116,94;45,96
2016-04-07;422,74;118,61;45,37
2016-04-08;420,35;118,43;45,85
2016-04-11;422,48;120,03;45,84
2016-04-12;425,19;120,05;46,41
2016-04-13;423,73;118,77;46,98
2016-04-14;424,28;117,11;47,04
2016-04-15;429,71;117,92;46,97
2016-04-18;428,59;117,74;47,31
2016-04-19;435,51;119,58;47,75
2016-04-20;441,39;118,97;47,71
2016-04-21;449,42;119,42;47,48
2016-04-22;445,74;117,89;47,47
2016-04-25;461,43;118,23;47,3
2016-04-26;466,09;118,7;47,46
2016-04-27;444,69;119,04;47,54
2016-04-28;449,01;121,29;47,1
2016-04-29;455,1;123,65;46,89
2016-05-02;444,67;123,24;47,18
2016-05-03;450,3;122,96;46,5
2016-05-04;446,72;122,21;46,07
2016-05-05;447,98;122,07;46,08
2016-05-06;459,6;123,18;46,21
2016-05-09;460,48;120,65;46,1
2016-05-10;450,89;120,98;46,76
2016-05-11;452,73;122,12;46,42
2016-05-12;454,77;121,16;46,41
2016-05-13;455,67;121,71;45,89
2016-05-16;454,16;121,8;46,45
2016-05-17;453,78;122,22;46,09
2016-05-18;454,62;120,1;46,03
2016-05-19;438,71;119,87;45,82
2016-05-20;442,68;119,71;46,13
2016-05-23;444,15;119,37;46,03
2016-05-24;445,98;117,3;46,64
2016-05-25;449,6;116,98;47,02
2016-05-26;453,38;116,58;47,12
2016-05-27;473,46;115,62;47,17
2016-05-31;531,39;116,06;47,05
2016-06-01;536,92;115,94;47,12
2016-06-02;537,97;115,67;47,2
2016-06-03;569,19;118,88;47,33
2016-06-06;585,54;118,92;47,62
2016-06-07;576,6;118,82;47,81
2016-06-08;581,65;120,58;47,99
2016-06-09;574,63;121,25;47,64
2016-06-10;577,47;121,74;46,81
2016-06-13;704,38;122,64;46,31
2016-06-14;685,56;122,77;46,0
2016-06-15;694,47;123,68;46,14
2016-06-16;766,31;122,38;46,17
2016-06-17;748,91;123,95;46,3
2016-06-20;737,23;123,21;46,95
2016-06-21;666,65;120,84;47,17
2016-06-22;596,12;120,9;47,13
2016-06-23;623,98;120,11;48,0
2016-06-24;665,3;126,0;45,41
2016-06-27;655,28;126,68;44,57
2016-06-28;647,0;125,32;45,54
2016-06-29;639,89;125,84;46,4
2016-06-30;673,34;126,47;47,03
2016-07-01;676,3;128,41;47,13
2016-07-05;670,63;129,47;46,54
2016-07-06;677,33;130,23;46,62
2016-07-07;640,56;129,74;46,51
2016-07-08;666,52;130,52;47,22
2016-07-11;647,66;129,29;47,63
2016-07-12;664,55;127,15;48,09
2016-07-13;654,47;128,32;48,07
2016-07-14;658,08;127,33;48,36
2016-07-15;663,26;126,84;48,26
2016-07-18;673,11;127,04;48,41
2016-07-19;672,86;127,21;48,19
2016-07-20;665,68;125,39;48,46
2016-07-21;665,01;127,3;48,32
2016-07-22;650,62;126,35;48,47
2016-07-25;654,1;125,47;48,35
2016-07-26;651,78;126,0;48,43
2016-07-27;654,35;128,03;48,5
2016-07-28;655,03;127,66;48,52
2016-07-29;656,99;128,98;48,8
2016-08-01;606,27;129,22;48,64
2016-08-02;547,47;130,27;48,34
2016-08-03;566,35;129,65;48,39
2016-08-04;578,29;129,87;48,56
2016-08-05;575,04;127,55;48,87
2016-08-08;591,05;127,44;48,95
2016-08-09;587,8;127,96;49,23
2016-08-10;592,1;128,56;49,2
2016-08-11;589,12;127,67;49,53
2016-08-12;587,56;127,4;49,44
2016-08-15;567,24;127,84;49,65
2016-08-16;577,44;128,47;49,44
2016-08-17;573,22;128,5;49,49
2016-08-18;574,32;129,11;49,67
2016-08-19;575,63;127,97;49,48
2016-08-22;586,75;127,78;49,43
2016-08-23;583,41;127,76;49,53
2016-08-24;580,18;126,34;49,34
2016-08-25;577,76;126,23;49,23
2016-08-26;579,65;126,05;49,03
2016-08-29;574,11;126,3;49,25
2016-08-30;577,5;125,03;49,16
2016-08-31;575,47;124,78;48,97
2016-09-01;572,3;125,29;49,14
2016-09-02;575,54;126,57;49,53
2016-09-06;610,44;128,71;49,87
2016-09-07;614,54;128,27;49,86
2016-09-08;626,32;127,59;49,73
2016-09-09;622,86;126,75;48,57
2016-09-12;608,24;126,59;49,12
2016-09-13;609,24;125,75;48,25
2016-09-14;610,68;126,18;48,21
2016-09-15;607,16;125,37;48,72
2016-09-16;606,97;125,06;48,36
2016-09-19;609,23;125,32;48,49
2016-09-20;608,31;125,44;48,67
2016-09-21;597,15;127,27;49,43
2016-09-22;596,3;127,57;49,79
2016-09-23;602,84;127,65;49,45
2016-09-26;608,04;127,55;49,01
2016-09-27;606,17;126,62;49,28
2016-09-28;604,73;126,22;49,6
2016-09-29;605,69;126,07;49,08
2016-09-30;609,73;125,64;49,43
2016-10-03;612,13;125,32;49,33
2016-10-04;610,2;120,97;49,13
2016-10-05;612,51;120,78;49,42
2016-10-06;613,02;119,66;49,34
2016-10-07;617,12;119,74;49,14
2016-10-10;618,99;120,16;49,38
2016-10-11;641,07;119,55;48,69
2016-10-12;636,19;119,74;48,69
2016-10-13;636,79;120,03;48,48
2016-10-14;640,38;119,36;48,51
2016-10-17;639,19;119,68;48,37
2016-10-18;637,96;120,42;48,8
2016-10-19;630,52;121,11;48,97
2016-10-20;630,86;120,74;48,89
2016-10-21;632,83;120,83;48,87
2016-10-24;653,76;120,56;49,02
2016-10-25;657,59;121,47;48,95
2016-10-26;678,3;120,79;48,72
2016-10-27;688,31;121,01;48,62
2016-10-28;689,65;121,58;48,46
2016-10-31;700,97;121,94;48,48
2016-11-01;729,79;122,73;48,18
2016-11-02;740,83;123,64;47,83
2016-11-03;688,7;124,3;47,7
2016-11-04;703,23;124,39;47,45
2016-11-07;703,13;122,15;48,42
2016-11-08;709,85;121,64;48,69
2016-11-09;723,27;121,56;48,84
2016-11-10;715,53;119,75;48,71
2016-11-11;716,41;117,1;48,44
2016-11-14;705,02;116,11;48,31
2016-11-15;711,62;117,12;48,72
2016-11-16;744,2;116,77;48,52
2016-11-17;740,98;116,17;48,76
2016-11-18;751,59;115,15;48,52
2016-11-21;739,25;115,58;48,9
2016-11-22;751,35;115,54;49,1
2016-11-23;744,59;113,25;48,98
2016-11-25;741,65;112,61;49,17
2016-11-28;735,81;113,8;48,98
2016-11-29;735,6;113,27;49,11
2016-11-30;745,69;111,75;48,98
2016-12-01;756,77;111,54;48,75
2016-12-02;777,94;112,14;48,83
2016-12-05;758,7;111,54;49,17
2016-12-06;764,22;111,43;49,43
2016-12-07;768,13;111,83;50,11
2016-12-08;770,81;111,57;50,2
2016-12-09;772,79;110,4;50,44
2016-12-12;780,09;110,82;50,28
2016-12-13;780,56;110,45;50,68
2016-12-14;781,48;108,83;50,07
2016-12-15;778,09;107,34;50,15
2016-12-16;784,91;108,05;50,05
2016-12-19;792,71;108,59;50,1
2016-12-20;800,88;107,79;50,28
2016-12-21;834,28;107,85;50,16
2016-12-22;864,54;107,59;50,07
2016-12-23;921,98;107,93;50,1
2016-12-27;933,2;108,56;50,17
2016-12-28;975,92;108,86;49,93
2016-12-29;973,5;110,29;50,02
2016-12-30;961,24;109,61;49,94
2017-01-03;1043,84;110,47;50,33
2017-01-04;1154,73;110,86;50,76
2017-01-05;1013,38;112,58;50,96
2017-01-06;902,2;111,75;50,97
2017-01-09;902,83;112,67;50,85
2017-01-10;907,68;113,15;50,85
2017-01-11;777,76;113,5;51,13
2017-01-12;804,83;113,91;51,1
2017-01-13;823,98;114,21;51,24
2017-01-17;907,94;115,85;51,08
2017-01-18;886,62;114,87;50,99
2017-01-19;899,07;114,77;50,85
2017-01-20;895,03;115,05;51,06
2017-01-23;921,01;115,79;51,07
2017-01-24;892,69;115,27;51,35
2017-01-25;901,54;114,32;51,85
2017-01-26;917,59;113,26;51,75
2017-01-27;919,75;113,49;51,65
2017-01-30;920,38;113,97;51,32
2017-01-31;970,4;115,55;51,4
2017-02-01;989,02;115,2;51,42
2017-02-02;1011,8;115,84;51,49
2017-02-03;1029,91;116,13;51,78
2017-02-06;1038,15;117,7;51,59
2017-02-07;1061,35;117,46;51,55
2017-02-08;1063,07;118,19;51,68
2017-02-09;994,38;117,29;51,89
2017-02-10;988,67;117,6;52,11
2017-02-13;990,64;116,8;52,35
2017-02-14;1004,55;116,93;52,46
2017-02-15;1007,48;117,45;52,71
2017-02-16;1027,44;118,08;52,72
2017-02-17;1046,21;117,68;52,69
2017-02-21;1115,3;117,75;52,92
2017-02-22;1117,44;117,91;52,93
2017-02-23;1166,72;118,94;52,96
2017-02-24;1173,68;119,7;52,82
2017-02-27;1179,97;119,12;52,86
2017-02-28;1179,97;119,23;52,69
2017-03-01;1222,5;119,06;53,34
2017-03-02;1251,01;117,58;53,0
2017-03-03;1274,99;117,51;53,13
2017-03-06;1272,83;116,72;52,97
2017-03-07;1223,54;115,78;52,85
2017-03-08;1150,0;115,06;52,67
2017-03-09;1188,49;114,47;52,7
2017-03-10;1116,72;114,72;52,99
2017-03-13;1231,92;114,74;53,19
2017-03-14;1240,0;114,12;52,89
2017-03-15;1249,61;116,25;53,52
2017-03-16;1187,81;116,73;53,63
2017-03-17;1100,23;116,99;53,61
2017-03-20;1054,23;117,51;53,62
2017-03-21;1120,54;118,54;53,1
2017-03-22;1049,14;118,83;53,2
2017-03-23;1038,59;118,67;53,23
2017-03-24;937,52;118,86;53,24
2017-03-27;1045,77;119,53;53,29
2017-03-28;1047,15;119,04;53,52
2017-03-29;1039,97;119,33;53,55
2017-03-30;1026,43;118,47;53,52
2017-03-31;1071,79;118,72;53,4
2017-04-03;1143,81;119,35;53,39
2017-04-04;1133,25;119,62;53,41
2017-04-05;1124,78;119,62;53,26
2017-04-06;1182,68;119,18;53,31
2017-04-07;1176,9;119,46;53,26
2017-04-10;1187,13;119,46;53,24
2017-04-11;1205,01;121,19;53,31
2017-04-12;1200,37;122,02;53,19
2017-04-13;1169,28;122,6;52,83
2017-04-17;1193,91;122,24;53,24
2017-04-18;1211,67;122,82;52,98
2017-04-19;1210,29;121,73;52,85
2017-04-20;1229,08;121,96;53,27
2017-04-21;1222,05;122,31;53,19
2017-04-24;1250,15;121,48;54,0
2017-04-25;1265,49;120,25;54,37
2017-04-26;1281,08;120,84;54,26
2017-04-27;1317,73;120,39;54,27
2017-04-28;1316,48;120,77;54,26
2017-05-01;1421,6;119,67;54,4
2017-05-02;1452,82;119,65;54,56
2017-05-03;1490,09;117,98;54,4
2017-05-04;1537,67;116,79;54,52
2017-05-05;1555,45;117,01;54,88
2017-05-08;1723,35;116,75;54,77
2017-05-09;1755,36;116,05;54,76
2017-05-10;1787,13;116,04;54,88
2017-05-11;1848,57;116,5;54,81
2017-05-12;1724,24;116,83;54,87
2017-05-15;1738,43;117,14;55,18
2017-05-16;1734,45;117,65;55,28
2017-05-17;1839,09;119,79;54,44
2017-05-18;1888,65;118,81;54,51
2017-05-19;1987,71;119,4;55,08
2017-05-22;2173,4;119,9;55,3
2017-05-23;2320,42;119,14;55,32
2017-05-24;2443,64;119,61;55,43
2017-05-25;2304,98;119,48;55,6
2017-05-26;2202,42;120,54;55,57
2017-05-30;2175,47;120,14;55,54
2017-05-31;2286,41;120,62;55,46
2017-06-01;2407,88;120,72;55,91
2017-06-02;2488,55;121,61;56,22
2017-06-05;2686,81;121,73;56,17
2017-06-06;2863,2;123,1;56,02
2017-06-07;2732,16;122,45;56,06
2017-06-08;2805,62;121,65;56,1
2017-06-09;2823,81;120,54;55,9
2017-06-12;2659,63;120,36;55,8
2017-06-13;2717,02;120,48;56,11
2017-06-14;2506,37;119,82;56,04
2017-06-15;2464,58;119,32;55,73
2017-06-16;2518,56;119,34;55,94
2017-06-19;2589,6;118,43;56,27
2017-06-20;2721,79;118,18;55,82
2017-06-21;2689,1;118,52;55,85
2017-06-22;2705,41;118,92;55,84
2017-06-23;2744,91;119,43;55,94
2017-06-26;2478,45;118,36;56,07
2017-06-27;2552,45;118,81;55,83
2017-06-28;2574,79;118,9;56,27
2017-06-29;2539,32;118,32;55,76
2017-06-30;2480,84;118,02;55,89
2017-07-03;2564,06;116,09;55,96
2017-07-05;2601,99;116,52;55,97
2017-07-06;2608,56;116,47;55,55
2017-07-07;2518,66;115,28;55,76
2017-07-10;2372,56;115,47;55,9
2017-07-11;2337,79;115,62;55,99
2017-07-12;2398,84;116,03;56,48
2017-07-13;2357,9;115,82;56,61
2017-07-14;2233,34;116,77;56,94
2017-07-17;2228,41;117,29;56,87
2017-07-18;2318,88;118,11;56,98
2017-07-19;2273,43;118,08;57,29
2017-07-20;2817,6;118,24;57,35
2017-07-21;2667,76;119,26;57,28
2017-07-24;2754,86;119,31;57,23
2017-07-25;2576,48;118,92;57,35
2017-07-26;2529,45;119,88;57,52
2017-07-27;2671,78;119,79;57,41
2017-07-28;2809,01;120,69;57,35
2017-07-31;2875,34;120,75;57,42
2017-08-01;2718,26;120,65;57,61
2017-08-02;2710,67;120,4;57,64
2017-08-03;2804,73;120,59;57,52
2017-08-04;2895,89;119,65;57,63
2017-08-07;3378,94;119,51;57,68
2017-08-08;3419,94;119,86;57,52
