date,BTC_drawdown_pct,ETH_drawdown_pct,GOLD_drawdown_pct,ETF_drawdown_pct,EM_drawdown_pct,BOND_drawdown_pct
2019-10-30,-51.84,-85.79,-3.85,0.0,-15.16,-5.38
2019-10-31,-51.87,-85.85,-2.88,-0.24,-15.83,-4.1
2019-11-01,-51.55,-85.85,-2.8,0.0,-14.57,-4.4
2019-11-04,-50.76,-85.66,-3.08,0.0,-13.72,-5.66
2019-11-05,-51.12,-85.44,-4.64,0.0,-13.22,-6.72
2019-11-06,-51.03,-85.26,-4.23,-0.05,-13.5,-6.15
2019-11-07,-51.51,-85.54,-5.72,0.0,-12.87,-7.85
2019-11-08,-53.94,-85.83,-6.32,0.0,-13.66,-8.24
2019-11-11,-54.18,-85.73,-6.55,-0.23,-14.27,-8.18
2019-11-12,-53.88,-85.62,-6.29,-0.3,-14.83,-7.76
2019-11-13,-53.92,-85.52,-5.92,-0.39,-15.48,-7.16
2019-11-14,-54.44,-85.69,-5.52,-0.38,-15.42,-6.2
2019-11-15,-55.57,-86.11,-5.76,0.0,-14.75,-6.3
2019-11-18,-56.53,-86.11,-5.48,0.0,-14.89,-6.13
2019-11-19,-57.07,-86.35,-5.43,-0.12,-14.71,-5.35
2019-11-20,-58.0,-86.48,-5.39,-0.54,-15.08,-4.37
2019-11-21,-60.02,-87.58,-5.9,-0.58,-15.26,-4.97
2019-11-22,-61.83,-88.44,-6.08,-0.49,-15.26,-4.85
2019-11-25,-62.61,-88.73,-6.53,0.0,-14.41,-4.57
2019-11-26,-62.24,-88.54,-6.08,0.0,-14.67,-4.01
2019-11-27,-60.6,-88.23,-6.58,0.0,-14.57,-4.29
2019-11-29,-59.4,-88.05,-6.0,-0.62,-15.91,-4.49
2019-12-02,-61.69,-88.53,-6.05,-1.26,-15.93,-5.77
2019-12-03,-61.7,-88.62,-5.15,-1.76,-16.37,-3.79
2019-12-04,-62.06,-88.71,-5.28,-1.08,-15.74,-4.75
2019-12-05,-61.03,-88.52,-5.22,-0.97,-15.36,-5.21
2019-12-06,-60.52,-88.52,-6.16,-0.19,-14.87,-5.74
2019-12-09,-61.28,-88.6,-6.19,-0.51,-15.2,-5.53
2019-12-10,-61.92,-88.75,-5.93,-0.58,-14.9,-5.53
2019-12-11,-62.24,-88.95,-5.28,-0.1,-13.66,-4.78
2019-12-12,-62.11,-88.8,-5.61,0.0,-12.16,-6.35
2019-12-13,-61.97,-88.85,-5.19,0.0,-12.2,-5.27
2019-12-16,-63.73,-89.72,-5.2,0.0,-11.45,-6.12
2019-12-17,-65.26,-90.57,-5.22,-0.01,-10.64,-6.25
2019-12-18,-61.93,-89.76,-5.21,0.0,-10.16,-7.02
2019-12-19,-62.32,-90.05,-4.96,0.0,-10.12,-6.87
2019-12-20,-62.23,-90.07,-4.87,0.0,-9.94,-6.75
2019-12-23,-61.52,-90.1,-4.58,0.0,-9.82,-6.88
2019-12-24,-61.69,-90.07,-3.68,0.0,-10.02,-6.62
2019-12-26,-62.13,-90.28,-2.92,0.0,-9.37,-6.39
2019-12-27,-61.86,-90.21,-2.95,0.0,-9.01,-6.29
2019-12-30,-61.85,-89.8,-2.75,-0.6,-9.61,-6.63
2019-12-31,-62.37,-90.03,-2.56,-0.38,-9.41,-7.55
2020-01-02,-63.45,-90.2,-1.85,0.0,-7.58,-6.5
2020-01-03,-61.57,-89.68,-0.55,-0.86,-9.29,-5.06
2020-01-06,-59.35,-88.9,0.0,-0.64,-9.51,-5.6
2020-01-07,-57.29,-88.96,0.0,-0.89,-9.57,-6.07
2020-01-08,-57.73,-89.13,-0.75,-0.4,-9.05,-6.69
2020-01-09,-58.78,-89.31,-1.31,0.0,-8.44,-6.36
2020-01-10,-57.27,-88.92,-0.72,-0.22,-7.96,-5.53
2020-01-13,-57.39,-88.9,-1.45,0.0,-6.53,-5.81
2020-01-14,-53.82,-87.23,-1.54,-0.09,-7.05,-5.33
2020-01-15,-53.92,-87.21,-0.97,-0.15,-7.78,-4.7
2020-01-16,-54.36,-87.35,-1.12,0.0,-7.19,-5.0
2020-01-17,-53.29,-86.86,-0.94,0.0,-6.67,-5.81
2020-01-21,-54.24,-86.94,-0.83,-0.54,-9.03,-4.82
2020-01-22,-54.58,-87.05,-0.8,-0.47,-8.28,-4.49
2020-01-23,-56.02,-87.46,-0.57,-0.46,-9.23,-3.82
2020-01-24,-55.82,-87.46,0.0,-1.28,-9.96,-3.04
2020-01-27,-53.39,-86.85,0.0,-3.11,-13.07,-1.53
2020-01-28,-51.04,-86.43,-0.89,-2.2,-12.34,-2.31
2020-01-29,-51.26,-86.53,-0.36,-2.21,-11.92,-1.35
2020-01-30,-50.25,-85.79,-0.35,-2.21,-13.23,-1.34
2020-01-31,-51.08,-86.14,0.0,-3.94,-14.98,-0.44
2020-02-03,-51.38,-85.39,-0.65,-3.28,-14.04,-0.52
2020-02-04,-51.97,-85.44,-1.94,-1.62,-11.82,-1.86
2020-02-05,-49.71,-84.29,-1.82,-0.69,-11.31,-2.93
2020-02-06,-49.1,-83.66,-1.29,-0.49,-11.23,-2.49
2020-02-07,-48.75,-82.86,-1.03,-1.14,-12.46,-1.27
2020-02-10,-48.43,-82.8,-0.78,-0.65,-11.98,-1.0
2020-02-11,-46.59,-81.85,-1.12,-0.15,-10.83,-1.5
2020-02-12,-45.98,-79.58,-1.2,0.0,-9.61,-2.0
2020-02-13,-46.56,-79.37,-0.64,-0.45,-10.81,-1.62
2020-02-14,-46.05,-78.13,-0.22,-0.35,-10.77,-1.19
2020-02-18,-46.94,-78.31,0.0,-0.75,-11.35,-0.52
2020-02-19,-49.6,-80.01,0.0,-0.33,-10.7,-0.52
2020-02-20,-49.73,-80.15,0.0,-0.91,-12.1,0.0
2020-02-21,-49.32,-79.57,0.0,-1.68,-12.6,0.0
2020-02-24,-49.51,-79.59,0.0,-5.05,-15.87,0.0
2020-02-25,-51.13,-80.93,-1.79,-7.49,-16.54,0.0
2020-02-26,-53.85,-82.64,-1.36,-7.4,-15.87,-0.53
2020-02-27,-54.04,-82.55,-1.34,-10.64,-17.89,0.0
2020-02-28,-54.63,-82.55,-4.94,-11.59,-18.19,0.0
2020-03-02,-53.6,-82.26,-4.41,-8.66,-16.42,-0.74
2020-03-03,-54.02,-82.73,-1.41,-10.84,-16.98,0.0
2020-03-04,-54.2,-82.73,-1.24,-7.18,-15.51,-1.06
2020-03-05,-52.5,-82.36,0.0,-10.02,-17.29,0.0
2020-03-06,-52.27,-81.26,0.0,-11.62,-18.98,0.0
2020-03-09,-58.55,-84.46,0.0,-18.28,-24.51,0.0
2020-03-10,-58.62,-84.55,-2.11,-14.52,-20.68,-5.13
2020-03-11,-58.61,-85.01,-2.46,-18.94,-24.37,-8.62
2020-03-12,-73.99,-91.36,-6.35,-26.91,-31.94,-8.05
2020-03-13,-70.89,-89.75,-9.21,-21.67,-27.04,-10.13
2020-03-16,-73.77,-91.49,-10.25,-30.45,-36.14,-4.31
2020-03-17,-72.66,-91.23,-9.03,-26.11,-31.74,-10.69
2020-03-18,-72.59,-91.16,-10.84,-30.55,-37.64,-15.73
2020-03-19,-67.61,-89.49,-12.53,-30.11,-37.15,-13.43
2020-03-20,-67.57,-89.79,-11.22,-32.33,-36.69,-6.92
2020-03-23,-66.43,-89.62,-7.29,-33.53,-38.2,-3.09
2020-03-24,-64.77,-89.32,-2.79,-28.12,-33.56,-4.89
2020-03-25,-65.05,-89.52,-4.13,-26.15,-31.22,-5.11
2020-03-26,-64.86,-89.35,-2.9,-22.26,-28.61,-4.64
2020-03-27,-66.15,-89.7,-3.52,-24.53,-32.67,-2.1
2020-03-30,-66.36,-89.77,-3.1,-22.87,-31.56,-2.9
2020-03-31,-66.31,-89.72,-6.18,-23.44,-31.1,-3.69
2020-04-01,-65.44,-89.56,-5.3,-26.95,-34.04,-2.34
2020-04-02,-64.46,-89.07,-3.75,-25.49,-31.82,-1.72
2020-04-03,-64.77,-89.07,-3.27,-26.6,-33.11,-1.49
2020-04-06,-61.96,-86.99,-0.59,-22.07,-29.46,-1.74
2020-04-07,-62.46,-87.3,-1.12,-21.99,-29.1,-2.77
2020-04-08,-61.63,-86.72,-2.0,-20.1,-28.37,-3.48
2020-04-09,-61.8,-86.86,0.0,-18.94,-28.63,-3.3
2020-04-13,-64.19,-87.98,0.0,-19.59,-28.53,-4.19
2020-04-14,-64.2,-87.87,0.0,-17.52,-26.9,-4.21
2020-04-15,-65.25,-88.21,-0.51,-19.58,-28.77,-1.67
2020-04-16,-62.77,-86.75,-0.6,-19.23,-28.39,-0.56
2020-04-17,-62.87,-86.79,-2.53,-17.03,-26.8,-1.89
2020-04-20,-64.0,-86.74,-1.83,-18.24,-27.72,-1.1
2020-04-21,-64.0,-86.71,-2.5,-20.75,-29.72,0.0
2020-04-22,-62.76,-85.95,-0.58,-18.89,-27.8,-1.02
2020-04-23,-61.13,-85.76,0.0,-18.98,-28.07,-0.5
2020-04-24,-60.5,-85.44,-0.43,-18.15,-28.17,-0.26
2020-04-27,-59.22,-84.83,-1.09,-16.81,-26.71,-2.12
2020-04-28,-59.16,-84.73,-1.53,-16.8,-26.57,-0.99
2020-04-29,-53.96,-83.31,-0.99,-14.6,-24.43,-1.51
2020-04-30,-54.7,-84.03,-2.78,-15.92,-26.03,-2.66
2020-05-01,-53.62,-83.52,-2.18,-18.13,-28.69,-1.82
2020-05-04,-53.37,-83.98,-1.84,-17.86,-27.93,-2.28
2020-05-05,-52.9,-84.09,-1.42,-17.29,-27.52,-2.91
2020-05-06,-51.51,-84.3,-2.69,-17.73,-27.74,-4.48
2020-05-07,-47.94,-83.67,-1.19,-16.64,-27.16,-2.88
2020-05-08,-48.51,-83.61,-1.79,-15.26,-25.62,-4.14
2020-05-11,-55.0,-85.7,-2.4,-15.17,-26.11,-4.89
2020-05-12,-53.94,-85.43,-2.02,-16.6,-26.39,-3.92
2020-05-13,-51.5,-84.67,-1.08,-17.7,-26.53,-3.24
2020-05-14,-49.08,-84.39,-0.2,-17.19,-26.25,-2.3
2020-05-15,-51.2,-84.95,0.0,-17.12,-27.26,-2.55
2020-05-18,-49.11,-83.49,-0.76,-14.3,-24.41,-4.69
2020-05-19,-49.1,-83.58,0.0,-15.17,-25.02,-4.33
2020-05-20,-50.18,-83.84,0.0,-13.75,-24.03,-4.04
2020-05-21,-52.49,-84.62,-1.46,-14.51,-24.9,-3.8
2020-05-22,-51.96,-84.06,-0.87,-14.61,-26.45,-3.23
2020-05-26,-53.78,-84.47,-2.28,-13.01,-24.84,-4.52
2020-05-27,-51.97,-83.93,-2.11,-11.92,-24.59,-4.7
2020-05-28,-50.16,-83.09,-1.78,-11.84,-25.12,-5.05
2020-05-29,-50.62,-83.02,-1.06,-11.64,-23.83,-4.37
2020-06-01,-46.81,-81.0,-0.6,-10.51,-22.07,-5.02
2020-06-02,-50.14,-81.75,-1.25,-9.53,-20.21,-5.36
2020-06-03,-49.48,-81.21,-3.07,-8.05,-18.36,-6.62
2020-06-04,-48.73,-81.19,-2.05,-8.55,-19.51,-7.97
2020-06-05,-49.43,-81.44,-4.03,-6.46,-17.39,-8.63
2020-06-08,-48.88,-81.05,-2.99,-5.37,-16.88,-8.28
2020-06-09,-48.75,-81.16,-2.06,-6.2,-17.45,-7.23
2020-06-10,-48.36,-80.96,-0.66,-6.46,-16.84,-5.86
2020-06-11,-51.23,-82.17,-1.37,-11.72,-21.18,-4.08
2020-06-12,-50.4,-81.73,-1.23,-10.45,-19.51,-5.0
2020-06-15,-50.56,-82.31,-1.41,-9.84,-20.24,-4.95
2020-06-16,-50.1,-81.96,-1.46,-8.35,-19.73,-6.41
2020-06-17,-50.4,-82.07,-1.27,-8.4,-18.96,-6.02
2020-06-18,-50.76,-82.14,-1.46,-8.51,-18.92,-5.03
2020-06-19,-51.41,-82.52,-0.38,-9.03,-18.94,-4.95
2020-06-22,-49.52,-81.34,0.0,-8.11,-17.94,-4.94
2020-06-23,-49.62,-81.22,0.0,-7.68,-17.15,-5.59
2020-06-24,-51.27,-81.86,-0.35,-9.85,-18.25,-4.58
2020-06-25,-51.53,-82.08,-0.41,-8.89,-17.9,-4.3
2020-06-26,-52.06,-82.33,0.0,-10.65,-18.9,-3.28
2020-06-29,-51.92,-82.44,0.0,-9.63,-18.53,-3.58
2020-06-30,-52.19,-82.59,0.0,-9.04,-18.8,-4.05
2020-07-01,-51.72,-82.22,-0.45,-8.36,-17.88,-4.24
2020-07-02,-52.27,-82.35,-0.23,-7.51,-16.01,-4.14
2020-07-06,-50.95,-81.42,0.0,-5.73,-12.4,-4.53
2020-07-07,-51.59,-81.61,0.0,-6.83,-13.86,-3.19
2020-07-08,-50.67,-81.02,0.0,-5.87,-11.63,-3.57
2020-07-09,-51.46,-81.3,-0.27,-6.45,-11.63,-2.04
2020-07-10,-51.46,-81.46,-0.53,-5.69,-12.2,-2.53
2020-07-13,-51.64,-81.57,-0.41,-6.52,-12.79,-2.21
2020-07-14,-51.64,-81.52,0.0,-5.36,-12.66,-2.07
2020-07-15,-51.91,-81.66,0.0,-4.42,-12.4,-2.52
2020-07-16,-52.22,-82.02,-0.95,-5.0,-13.64,-2.06
2020-07-17,-52.12,-82.09,-0.13,-4.67,-13.15,-2.27
2020-07-20,-52.06,-81.83,0.0,-3.83,-12.03,-2.03
2020-07-21,-50.95,-81.15,0.0,-3.53,-11.22,-1.97
2020-07-22,-50.17,-79.83,0.0,-3.23,-11.61,-1.67
2020-07-23,-49.87,-78.87,0.0,-4.23,-12.32,-0.53
2020-07-24,-50.11,-78.52,0.0,-4.79,-12.4,-0.53
2020-07-27,-42.5,-75.26,0.0,-3.73,-11.04,-0.9
2020-07-28,-42.91,-75.64,0.0,-4.39,-11.77,-0.22
2020-07-29,-41.93,-75.52,0.0,-3.25,-10.35,-0.39
2020-07-30,-41.87,-74.26,-0.74,-3.88,-11.49,0.0
2020-07-31,-40.76,-73.41,0.0,-4.16,-12.1,-0.06
2020-08-03,-41.16,-70.28,0.0,-3.15,-11.49,-0.57
2020-08-04,-41.37,-70.0,0.0,-2.65,-10.31,0.0
2020-08-05,-38.54,-69.1,0.0,-1.98,-9.33,-0.87
2020-08-06,-38.37,-69.61,0.0,-1.63,-9.05,-0.32
2020-08-07,-39.3,-70.8,-1.59,-2.08,-10.92,-0.99
2020-08-10,-37.86,-69.54,-1.93,-1.83,-10.69,-1.43
2020-08-11,-40.3,-70.73,-7.19,-2.18,-10.94,-2.6
2020-08-12,-39.39,-69.92,-7.63,-0.63,-9.74,-3.49
2020-08-13,-38.35,-67.01,-5.45,-0.84,-10.0,-4.52
2020-08-14,-38.43,-66.35,-5.85,-1.07,-10.17,-4.89
2020-08-17,-35.89,-66.95,-3.81,-0.35,-9.03,-4.65
2020-08-18,-37.27,-67.4,-2.94,-0.24,-9.13,-3.97
2020-08-19,-38.48,-68.73,-6.01,-0.78,-10.25,-4.57
2020-08-20,-37.86,-67.96,-5.36,-0.68,-10.53,-3.71
2020-08-21,-39.35,-70.06,-6.12,-0.52,-10.09,-3.13
2020-08-24,-38.4,-68.6,-6.65,0.0,-9.09,-3.29
2020-08-25,-40.54,-70.46,-6.53,0.0,-8.18,-4.03
2020-08-26,-39.9,-70.27,-5.43,0.0,-7.93,-4.39
2020-08-27,-40.76,-70.56,-6.52,-0.3,-8.7,-6.02
2020-08-28,-39.61,-69.54,-4.9,0.0,-7.51,-6.09
2020-08-31,-38.89,-66.53,-4.67,-0.6,-9.56,-5.47
2020-09-01,-37.37,-63.3,-4.56,0.0,-8.01,-4.39
2020-09-02,-40.29,-66.14,-5.81,0.0,-8.26,-3.48
2020-09-03,-46.4,-70.33,-6.58,-3.05,-10.0,-3.2
2020-09-04,-45.01,-70.13,-6.32,-3.52,-9.96,-5.04
2020-09-08,-46.99,-74.03,-6.5,-5.79,-11.53,-4.46
2020-09-09,-46.41,-72.99,-5.59,-3.94,-10.21,-4.71
2020-09-10,-45.78,-71.68,-5.9,-5.36,-11.65,-4.23
2020-09-11,-45.59,-71.17,-5.9,-5.01,-10.8,-4.02
2020-09-14,-44.12,-70.97,-5.16,-3.84,-9.35,-4.03
2020-09-15,-43.51,-71.93,-5.38,-3.2,-8.4,-4.26
2020-09-16,-42.58,-71.85,-5.12,-3.46,-8.52,-4.55
2020-09-17,-42.72,-70.07,-5.64,-3.99,-8.89,-4.26
2020-09-18,-42.74,-70.43,-5.51,-4.89,-9.6,-4.56
2020-09-21,-45.26,-73.7,-7.41,-6.2,-10.43,-4.07
2020-09-22,-44.87,-73.49,-7.86,-5.76,-11.1,-4.15
2020-09-23,-46.39,-75.29,-9.85,-7.51,-12.48,-4.02
2020-09-24,-43.71,-73.12,-9.52,-7.46,-12.89,-3.65
2020-09-25,-44.06,-72.9,-9.77,-6.45,-12.81,-3.65
2020-09-28,-43.97,-72.67,-8.87,-4.96,-11.83,-3.92
2020-09-29,-43.26,-72.32,-8.1,-5.3,-11.89,-3.81
2020-09-30,-43.58,-72.31,-8.65,-4.87,-10.47,-4.74
2020-10-01,-44.44,-72.82,-7.83,-4.15,-9.64,-4.58
2020-10-02,-44.67,-73.36,-7.92,-4.88,-10.67,-4.94
2020-10-05,-43.53,-72.77,-7.47,-3.31,-9.48,-6.79
2020-10-06,-44.52,-73.78,-8.56,-4.34,-9.31,-6.29
2020-10-07,-44.18,-73.7,-8.6,-3.04,-8.32,-6.97
2020-10-08,-42.89,-73.01,-8.27,-2.25,-7.57,-6.47
2020-10-09,-42.11,-71.87,-6.61,-1.42,-6.94,-6.49
2020-10-12,-39.55,-70.17,-6.88,-0.26,-6.13,-6.19
2020-10-13,-40.22,-70.67,-8.34,-0.93,-6.51,-5.52
2020-10-14,-40.2,-70.8,-8.06,-1.4,-7.14,-5.3
2020-10-15,-39.86,-70.96,-7.72,-1.92,-7.81,-5.47
2020-10-16,-40.77,-71.82,-8.04,-1.86,-7.49,-5.73
2020-10-19,-38.57,-70.77,-7.99,-2.82,-7.75,-6.09
2020-10-20,-37.66,-71.6,-7.55,-2.36,-6.73,-6.98
2020-10-21,-32.91,-69.83,-6.85,-2.59,-6.47,-7.3
2020-10-22,-32.17,-68.16,-7.77,-2.29,-6.49,-8.26
2020-10-23,-32.35,-68.47,-7.87,-1.87,-5.94,-7.7
2020-10-26,-31.59,-69.69,-7.91,-3.52,-7.16,-6.85
2020-10-27,-28.57,-68.92,-7.67,-3.84,-6.76,-6.22
2020-10-28,-30.57,-70.1,-9.16,-6.92,-9.09,-6.13
2020-10-29,-29.7,-70.25,-9.54,-6.18,-8.18,-7.04
2020-10-30,-29.13,-70.55,-9.12,-6.99,-9.21,-7.96
2020-11-02,-29.11,-70.52,-8.24,-5.96,-8.05,-7.27
2020-11-03,-27.02,-70.18,-7.72,-4.24,-7.65,-7.81
2020-11-04,-26.06,-69.06,-7.77,-2.21,-4.74,-5.81
2020-11-05,-18.49,-68.14,-5.65,-0.23,-3.12,-5.65
2020-11-06,-18.56,-65.01,-5.52,-0.1,-2.67,-6.79
2020-11-09,-19.79,-65.83,-9.7,0.0,-2.0,-8.75
2020-11-10,-20.0,-65.4,-9.4,-0.08,-3.12,-9.27
2020-11-11,-17.86,-64.38,-9.79,0.0,-2.49,-8.94
2020-11-12,-14.85,-64.53,-9.25,-1.08,-3.22,-7.39
2020-11-13,-14.63,-63.48,-8.63,0.0,-1.86,-7.52
2020-11-16,-12.55,-64.61,-8.63,0.0,-0.64,-7.74
2020-11-17,-7.68,-63.04,-8.97,-0.24,-0.74,-7.14
2020-11-18,-6.85,-63.11,-9.49,-1.08,-1.09,-6.87
2020-11-19,-6.79,-63.71,-9.66,-0.57,-0.93,-6.39
2020-11-20,-2.58,-60.78,-9.39,-0.82,-0.38,-5.56
2020-11-23,-3.92,-53.19,-11.17,-0.45,-0.12,-5.99
2020-11-24,-0.04,-53.54,-12.53,0.0,0.0,-6.93
2020-11-25,-2.0,-56.09,-12.57,-0.1,-0.56,-7.21
2020-11-27,-10.49,-60.18,-13.46,0.0,0.0,-6.31
2020-11-30,0.0,-52.69,-14.04,-1.22,-2.62,-6.43
2020-12-01,-4.19,-54.81,-12.23,0.0,-0.7,-7.81
2020-12-02,-2.16,-53.96,-11.57,0.0,-0.56,-8.54
2020-12-03,-0.92,-52.55,-10.87,0.0,0.0,-7.8
2020-12-04,-4.72,-56.19,-11.12,0.0,0.0,-9.16
2020-12-07,-2.21,-54.46,-9.8,-0.23,0.0,-8.34
2020-12-08,-6.65,-57.31,-9.48,0.0,0.0,-7.9
2020-12-09,-5.46,-55.88,-11.03,-0.7,-0.86,-8.21
2020-12-10,-6.93,-56.94,-11.2,-0.43,0.0,-7.39
2020-12-11,-7.98,-58.01,-11.04,-0.69,-0.7,-7.07
2020-12-14,-1.93,-54.91,-11.53,-0.99,-1.22,-7.32
2020-12-15,-1.06,-54.66,-10.29,0.0,-0.15,-7.63
2020-12-16,0.0,-51.05,-9.79,0.0,0.0,-7.88
2020-12-17,0.0,-50.54,-8.85,0.0,0.0,-8.12
2020-12-18,0.0,-49.62,-9.0,-0.45,-0.12,-8.4
2020-12-21,-1.45,-53.08,-9.29,-1.09,-1.59,-8.04
2020-12-22,0.0,-51.16,-10.01,-1.25,-2.37,-7.56
2020-12-23,-2.28,-55.09,-9.41,-0.79,-1.37,-8.2
2020-12-24,-0.2,-52.94,-9.05,-0.67,-1.8,-7.84
2020-12-28,0.0,-43.8,-9.38,-0.01,-1.53,-7.8
2020-12-29,0.0,-43.72,-9.05,0.0,-0.06,-7.91
2020-12-30,0.0,-42.17,-8.35,0.0,0.0,-7.71
2020-12-31,0.0,-43.23,-8.01,0.0,-0.06,-7.58
2021-01-04,0.0,-19.97,-5.96,-0.55,0.0,-7.69
2021-01-05,0.0,-15.37,-5.68,0.0,0.0,-8.38
2021-01-06,0.0,-7.13,-7.22,0.0,-0.85,-10.26
2021-01-07,0.0,-5.7,-7.43,0.0,0.0,-11.05
2021-01-08,0.0,-5.81,-10.6,0.0,0.0,-11.33
2021-01-11,-12.82,-16.13,-10.77,-0.88,-1.35,-11.48
2021-01-12,-16.85,-19.72,-10.2,-0.52,-0.38,-11.55
2021-01-13,-8.53,-13.0,-10.58,-0.46,-0.16,-10.55
2021-01-14,-3.95,-6.25,-10.63,-0.31,0.0,-11.39
2021-01-15,-9.74,-9.84,-11.74,-1.36,-1.41,-11.04
2021-01-19,-11.59,0.0,-10.99,-0.44,0.0,-10.75
2021-01-20,-12.87,0.0,-9.54,0.0,0.0,-10.67
2021-01-21,-24.44,-18.86,-9.6,0.0,0.0,-11.29
2021-01-22,-19.1,-10.55,-10.31,-0.47,-0.87,-11.01
2021-01-25,-20.67,-4.19,-10.23,-0.14,-0.12,-9.96
2021-01-26,-20.17,-1.82,-10.45,-0.45,-0.85,-10.13
2021-01-27,-25.41,-9.34,-11.02,-2.9,-3.6,-9.9
2021-01-28,-17.97,-3.6,-10.94,-2.08,-2.93,-10.4
2021-01-29,-15.89,0.0,-10.98,-4.0,-5.34,-10.94
2021-02-01,-17.8,-0.98,-10.14,-2.37,-2.79,-10.83
2021-02-02,-12.96,0.0,-11.23,-1.13,-1.53,-11.41
2021-02-03,-8.15,0.0,-11.37,-0.96,-1.03,-12.19
2021-02-04,-9.49,-3.98,-13.28,-0.28,-0.99,-12.43
2021-02-05,-6.5,0.0,-12.42,0.0,-0.14,-13.16
2021-02-08,0.0,0.0,-11.54,0.0,0.0,-12.78
2021-02-09,0.0,0.0,-11.25,0.0,0.0,-12.72
2021-02-10,-3.36,-1.35,-10.92,0.0,0.0,-12.13
2021-02-11,0.0,0.0,-11.7,0.0,0.0,-12.62
2021-02-12,-0.84,0.0,-11.97,0.0,0.0,-13.7
2021-02-16,0.0,-3.39,-13.23,0.0,0.0,-15.02
2021-02-17,0.0,0.0,-14.21,-0.2,0.0,-14.48
2021-02-18,-0.9,0.0,-14.22,-0.89,-1.38,-14.82
2021-02-19,0.0,0.0,-13.86,-0.71,-0.74,-15.95
2021-02-22,-3.01,-9.09,-12.57,-1.74,-3.66,-16.59
2021-02-23,-12.64,-19.89,-12.78,-1.67,-3.23,-16.83
2021-02-24,-11.06,-17.02,-12.84,-1.11,-3.85,-17.38
2021-02-25,-15.74,-24.72,-14.48,-3.29,-6.04,-18.73
2021-02-26,-17.08,-26.23,-16.55,-4.15,-7.3,-16.04
2021-03-01,-11.2,-20.17,-16.69,-1.95,-4.81,-17.15
2021-03-02,-13.44,-23.85,-16.24,-2.58,-5.75,-17.14
2021-03-03,-9.57,-19.61,-17.16,-3.65,-5.94,-18.04
2021-03-04,-13.11,-21.34,-17.97,-5.02,-8.13,-18.57
2021-03-05,-12.45,-21.78,-17.92,-3.69,-7.13,-18.41
2021-03-08,-6.52,-6.4,-18.77,-4.54,-9.63,-19.05
2021-03-09,-1.9,-4.7,-17.05,-2.91,-7.64,-17.93
2021-03-10,0.0,-8.21,-16.62,-2.48,-8.06,-17.76
2021-03-11,0.0,-6.83,-16.7,-1.21,-5.16,-18.35
2021-03-12,-0.82,-9.59,-16.71,-1.4,-6.85,-20.09
2021-03-15,-3.28,-8.59,-16.34,-0.87,-6.63,-19.62
2021-03-16,-1.73,-7.82,-16.27,-0.88,-6.23,-19.94
2021-03-17,0.0,-6.97,-15.67,-0.59,-6.11,-20.54
2021-03-18,-1.72,-9.05,-16.16,-1.93,-7.83,-21.34
2021-03-19,-0.89,-7.27,-15.81,-1.85,-6.69,-20.86
2021-03-22,-7.38,-13.71,-15.93,-1.36,-6.97,-19.97
2021-03-23,-7.02,-14.36,-16.55,-2.48,-8.75,-19.25
2021-03-24,-10.36,-18.71,-16.26,-3.28,-10.84,-18.81
2021-03-25,-12.17,-18.61,-16.56,-2.85,-10.42,-19.45
2021-03-26,-6.34,-13.13,-16.32,-1.23,-8.09,-19.73
2021-03-29,-1.9,-7.17,-17.32,-1.46,-8.73,-20.42
2021-03-30,0.0,-5.82,-18.73,-1.62,-8.44,-20.0
2021-03-31,0.0,-2.13,-17.5,-1.42,-7.97,-20.45
2021-04-01,0.0,0.0,-16.46,-0.13,-7.07,-19.13
2021-04-05,-0.06,0.0,-16.49,0.0,-6.71,-19.48
2021-04-06,-1.53,0.0,-15.82,-0.11,-6.19,-18.93
2021-04-07,-5.16,-6.95,-16.06,-0.28,-7.57,-19.5
2021-04-08,-1.31,-1.41,-15.15,0.0,-6.82,-18.83
2021-04-09,-1.44,-2.18,-15.79,0.0,-7.61,-19.13
2021-04-12,0.0,0.0,-16.3,-0.27,-8.16,-19.16
2021-04-13,0.0,0.0,-15.71,0.0,-7.78,-18.55
2021-04-14,-0.62,0.0,-16.08,-0.06,-7.32,-18.81
2021-04-15,-0.3,0.0,-14.72,0.0,-6.47,-17.45
2021-04-16,-3.04,-3.46,-14.2,0.0,-6.23,-18.1
2021-04-19,-12.25,-14.01,-14.44,-0.41,-6.57,-18.33
2021-04-20,-11.07,-7.5,-14.14,-1.47,-7.33,-17.95
2021-04-21,-15.11,-6.13,-13.29,-0.6,-6.76,-17.79
2021-04-22,-18.49,-4.59,-13.85,-1.2,-7.09,-17.43
2021-04-23,-19.54,-6.17,-14.18,-0.13,-5.75,-17.63
2021-04-26,-14.93,0.0,-13.95,0.0,-5.62,-17.74
2021-04-27,-13.34,0.0,-14.17,-0.04,-5.68,-18.46
2021-04-28,-13.67,0.0,-13.92,0.0,-4.97,-18.41
2021-04-29,-15.67,0.0,-14.27,0.0,-5.19,-18.65
2021-04-30,-9.06,0.0,-14.56,-0.93,-6.87,-18.46
2021-05-03,-9.93,0.0,-13.45,-0.54,-6.87,-18.41
2021-05-04,-16.01,-5.17,-14.09,-1.48,-7.92,-17.86
2021-05-05,-9.57,0.0,-13.73,-1.12,-7.49,-17.72
2021-05-06,-11.19,-0.91,-12.29,-0.41,-6.61,-17.59
