date,BTC,GOLD,ETF
2021-01-25,32366.392578125,174.0500030517578,86.18429565429688
2021-01-26,32569.849609375,173.6199951171875,85.91863250732422
2021-01-27,30432.546875,172.52000427246094,83.80248260498047
2021-01-28,33466.09765625,172.67999267578125,84.50785827636719
2021-01-29,34316.38671875,172.61000061035156,82.84976959228516
2021-02-01,33537.17578125,174.22999572753906,84.26052856445312
2021-02-02,35510.2890625,172.11000061035156,85.33233642578125
2021-02-03,37472.08984375,171.85000610351562,85.47891235351562
2021-02-04,36926.06640625,168.14999389648438,86.065185546875
2021-02-05,38144.30859375,169.80999755859375,86.55986022949219
2021-02-08,46196.46484375,171.52000427246094,87.21028900146484
2021-02-09,46481.10546875,172.0800018310547,87.38433837890625
2021-02-10,44918.18359375,172.7100067138672,87.40267181396484
2021-02-11,47909.33203125,171.2100067138672,87.83321380615234
2021-02-12,47504.8515625,170.69000244140625,88.25460815429688
2021-02-16,49199.87109375,168.24000549316406,88.41948699951172
2021-02-17,52149.0078125,166.3300018310547,88.24544525146484
2021-02-18,51679.796875,166.32000732421875,87.63167572021484
2021-02-19,55888.1328125,167.00999450683594,87.78741455078125
2021-02-22,54207.3203125,169.50999450683594,86.88050079345703
2021-02-23,48824.42578125,169.1199951171875,86.94462585449219
2021-02-24,49705.33203125,169.0,87.43930053710938
2021-02-25,47093.8515625,165.82000732421875,85.50639343261719
2021-02-26,46339.76171875,161.80999755859375,84.74603271484375
2021-03-01,49631.2421875,161.52999877929688,86.6972885131836
2021-03-02,48378.98828125,162.41000366210938,86.13847351074219
2021-03-03,50538.2421875,160.6199951171875,85.19491577148438
2021-03-04,48561.16796875,159.0399932861328,83.9765396118164
2021-03-05,48927.3046875,159.13999938964844,85.15827941894531
2021-03-08,52246.5234375,157.49000549316406,84.40708923339844
2021-03-09,54824.1171875,160.83999633789062,85.8453369140625
2021-03-10,56008.55078125,161.66000366210938,86.23007202148438
2021-03-11,57805.12109375,161.52000427246094,87.3476791381836
2021-03-12,57332.08984375,161.49000549316406,87.18280029296875
2021-03-15,55907.19921875,162.1999969482422,87.65001678466797
2021-03-16,56804.90234375,162.35000610351562,87.6408462524414
2021-03-17,58870.89453125,163.50999450683594,87.8973388671875
2021-03-18,57858.921875,162.55999755859375,86.71562194824219
